TIME,GLOBAL,POLAR (N),POLAR (S),MID-LATITUDES (N),MID-LATITUDES (S),HIGH-LATITUDES (N),HIGH-LATITUDES (S),TROPICS
1992-05-18,-0.0553804,-0.00041460522,0.00036160866,-0.04872997,-0.004449644,-0.009571518,0.0030140202,0.0044097123
1992-05-19,-0.0670089,-0.0010534571,6.287956e-06,-0.049199846,-0.0060410765,-0.010191763,0.00032151936,-0.0008505599
1992-05-20,-0.077108875,-0.0008986349,-0.00021003415,-0.05332189,-0.006625146,-0.010214472,-0.0023604552,-0.0034782523
1992-05-21,-0.08123896,-0.00022562107,-0.00045359053,-0.05710861,-0.010429084,-0.009476811,-0.0029262437,-0.0006190093
1992-05-22,-0.08904916,-0.00019225165,-7.3157257e-06,-0.06361336,-0.019412905,-0.007831369,-0.002653398,0.0046614497
1992-05-23,-0.08504801,-0.000513779,0.00070070074,-0.061850756,-0.03153109,-0.0061903275,-0.0011788894,0.015516134
1992-05-24,-0.079601,-0.0005460887,0.00078994205,-0.057266355,-0.04115052,-0.0053802454,-0.0022731586,0.026225388
1992-05-25,-0.092194445,-0.0011528597,0.0006556195,-0.060647234,-0.053003237,-0.0057541532,-0.004864765,0.0325722
1992-05-26,-0.09687474,-0.000816654,0.00026378687,-0.06271802,-0.06458469,-0.004960204,-0.008944099,0.04488514
1992-05-27,-0.10730854,-0.0006616822,5.676094e-05,-0.062897496,-0.07530919,-0.0043879184,-0.011152512,0.04704346
1992-05-28,-0.1013693,2.4421608e-05,-0.000357444,-0.05291774,-0.08234984,-0.0034945766,-0.012488159,0.05021401
1992-05-29,-0.08928987,0.00027212477,-0.0006613138,-0.041923743,-0.084764466,-0.0028969713,-0.014079636,0.054764118
1992-05-30,-0.09785026,-0.0004262063,-0.0008808585,-0.031109478,-0.093275696,-0.0020568566,-0.01588256,0.04578142
1992-05-31,-0.11259392,-0.00093374896,-0.0009889446,-0.024160562,-0.09948714,-4.933501e-05,-0.016298883,0.029324707
1992-06-01,-0.1346816,-0.0012248661,-0.00066257967,-0.026152203,-0.101391256,0.000892463,-0.014539601,0.008396463
1992-06-02,-0.15536824,-0.0006586104,-0.0002605629,-0.032174144,-0.102186985,-3.804014e-05,-0.014132494,-0.005917387
1992-06-03,-0.15698071,-0.00054426555,-0.00012973297,-0.03973046,-0.100268215,-0.0011507716,-0.015527289,0.00037000127
1992-06-04,-0.15628067,-0.0005438463,-0.00015300415,-0.04008904,-0.09716363,-0.0023702714,-0.013907461,-0.0020534408
1992-06-05,-0.16850877,-0.0009373384,-2.3404917e-05,-0.04672552,-0.09948063,-0.0032885626,-0.012310515,-0.0057428093
1992-06-06,-0.17133653,-0.0005360429,7.676911e-05,-0.05079568,-0.1001054,-0.0029004926,-0.010743741,-0.0063319583
1992-06-07,-0.17379688,2.3307082e-05,-5.4135693e-05,-0.052667025,-0.09814111,-4.1441726e-05,-0.009403599,-0.013512901
1992-06-08,-0.17154536,0.00066233467,-3.8693353e-05,-0.052935984,-0.09336973,0.0027131285,-0.008415335,-0.020161087
1992-06-09,-0.16879722,0.00012511468,0.00010584672,-0.05244567,-0.08964489,0.003371728,-0.007077902,-0.023231395
1992-06-10,-0.1667683,-5.2457774e-05,0.00031175703,-0.05299371,-0.08459773,0.0039841114,-0.006040076,-0.027380204
1992-06-11,-0.17399953,-0.0002544199,0.00038012993,-0.053674918,-0.08321413,0.003527355,-0.0034569043,-0.03730665
1992-06-12,-0.18471476,0.00062579697,0.00035431498,-0.05389005,-0.087117076,0.0012976833,-0.0019393992,-0.04404607
1992-06-13,-0.17943074,0.0022678857,0.0003047509,-0.045380387,-0.09010473,0.00031259988,-0.0025262178,-0.04430461
1992-06-14,-0.18619111,0.0031342003,0.00017589862,-0.040307444,-0.09055779,-0.0018384425,-0.003569882,-0.053227715
1992-06-15,-0.18887915,0.0021959448,0.00028413878,-0.043658886,-0.08392874,-0.0042295195,-0.0023386804,-0.057203423
1992-06-16,-0.18909769,0.0002476992,0.00023078972,-0.050814852,-0.077857465,-0.006630652,-0.001495036,-0.052778125
1992-06-17,-0.19078499,-0.0011721977,0.00020971545,-0.055552654,-0.07699261,-0.0091137,-0.0011161239,-0.047047462
1992-06-18,-0.17805053,-0.0030680785,0.00038468483,-0.057020485,-0.07410337,-0.01058349,0.0006626081,-0.03432243
1992-06-19,-0.171036,-0.004277966,0.00048869796,-0.055034883,-0.07149517,-0.010923183,0.0011909324,-0.030984487
1992-06-20,-0.17078374,-0.0044124415,0.0005832682,-0.048098583,-0.0751145,-0.010162716,0.0020775106,-0.03565627
1992-06-21,-0.17013009,-0.0024499537,0.0006399167,-0.03793846,-0.07693963,-0.0109413965,-5.0632374e-05,-0.042449944
1992-06-22,-0.16558053,-0.0013709895,0.0006587817,-0.031668182,-0.07806331,-0.012990595,-0.00029658916,-0.041849628
1992-06-23,-0.17670052,-0.0018445713,0.0005018939,-0.03645889,-0.08028811,-0.01437862,-0.0011463249,-0.043085888
1992-06-24,-0.17919281,-0.0020813968,0.00047362896,-0.03872794,-0.08343517,-0.01434496,-0.0013036242,-0.039773326
1992-06-25,-0.19130133,-0.0027522256,0.00046737862,-0.03643605,-0.08705304,-0.015385693,-0.0015688743,-0.048572887
1992-06-26,-0.197119,-0.0031885372,0.000631672,-0.03506959,-0.087462984,-0.016016526,-0.003375872,-0.05263714
1992-06-27,-0.19836973,-0.0025554148,0.0008209663,-0.031327844,-0.08931419,-0.01613614,-0.0045743235,-0.05528276
1992-06-28,-0.20150472,-0.0009632537,0.0009014803,-0.029591987,-0.09107586,-0.016041609,-0.0056574447,-0.0590761
1992-06-29,-0.20810044,0.00015787642,0.0008700892,-0.030454392,-0.09486645,-0.01530453,-0.005672818,-0.06283017
1992-06-30,-0.21252508,0.000794772,0.0008689513,-0.03360616,-0.09714121,-0.016544344,-0.004627477,-0.06226963
1992-07-01,-0.21785785,0.0012244786,0.0009957054,-0.04269118,-0.09317321,-0.018115737,-0.0011740833,-0.06492383
1992-07-02,-0.22264305,0.0017416853,0.0011389307,-0.05379276,-0.088185996,-0.020655464,3.9251845e-05,-0.06292871
1992-07-03,-0.22223957,0.0022566407,0.0012242609,-0.06528926,-0.08428103,-0.02142533,0.00014195894,-0.054866817
1992-07-04,-0.21845937,0.0029085474,0.0012572048,-0.06728595,-0.08643014,-0.018584412,-0.0010410493,-0.04928357
1992-07-05,-0.2129376,0.0025185186,0.0011733122,-0.06449425,-0.08964296,-0.016117185,-0.0019260045,-0.044449028
1992-07-06,-0.20431146,0.0019844216,0.0011704423,-0.060150035,-0.090492085,-0.016371883,-0.0011881054,-0.03926416
1992-07-07,-0.20137785,0.0022614715,0.0010736241,-0.059701003,-0.08927102,-0.018231085,-0.0008157772,-0.03669404
1992-07-08,-0.19758235,0.0020861502,0.00094130763,-0.05999189,-0.09057152,-0.018057585,-0.0007015809,-0.031287238
1992-07-09,-0.20609686,0.0012320891,0.0008577868,-0.061216213,-0.094383106,-0.01833942,-0.0010230194,-0.03322498
1992-07-10,-0.21088094,0.0026196195,0.00084999145,-0.06026207,-0.09820841,-0.01821423,-0.0022019574,-0.03546386
1992-07-11,-0.21438195,0.0044726357,0.00087188167,-0.05948425,-0.09940027,-0.017909745,-0.0031864315,-0.03974573
1992-07-12,-0.21476686,0.003648849,0.0011767205,-0.05472399,-0.10114194,-0.017270021,-0.0016095347,-0.04484695
1992-07-13,-0.22665356,0.0020721725,0.0014779007,-0.055089332,-0.10430708,-0.01721304,-0.00017551484,-0.05341867
1992-07-14,-0.23369053,0.0021008211,0.0014971828,-0.054396946,-0.105101265,-0.018857015,-0.00060881145,-0.058324482
1992-07-15,-0.23310632,0.0031835337,0.0014846069,-0.054491706,-0.101948366,-0.019289851,-0.00016494952,-0.061879624
1992-07-16,-0.23206338,0.0040589515,0.0015708599,-0.054968055,-0.09876806,-0.020229047,0.00048544252,-0.06421345
1992-07-17,-0.2368992,0.0025356496,0.0016055958,-0.04869679,-0.10668025,-0.020117069,-0.0003061139,-0.06524018
1992-07-18,-0.2418453,0.0024988183,0.001540193,-0.04364386,-0.11166089,-0.0197047,-0.0016929248,-0.069181934
1992-07-19,-0.2473813,0.0023913279,0.0011966408,-0.039525762,-0.11867102,-0.017590018,-0.0041790106,-0.07100344
1992-07-20,-0.2484766,0.0023611023,0.0010081767,-0.03546407,-0.12531443,-0.014135279,-0.007001166,-0.06993093
1992-07-21,-0.23978288,0.0019175783,0.0010714756,-0.028759472,-0.12669738,-0.0134641705,-0.0076197786,-0.06623112
1992-07-22,-0.24434075,0.0019994315,0.0011808652,-0.026397964,-0.12440385,-0.013257509,-0.00698113,-0.0764806
1992-07-23,-0.26089102,0.0035163981,0.0011787912,-0.026627226,-0.12543948,-0.0139598,-0.006868833,-0.092690855
1992-07-24,-0.26731396,0.0029897192,0.0011481892,-0.02572553,-0.12561804,-0.013060926,-0.008017993,-0.09902933
1992-07-25,-0.2626221,0.0017378315,0.0011270526,-0.021410916,-0.12632099,-0.013367948,-0.008185458,-0.09620163
1992-07-26,-0.26181456,0.001990524,0.0010365589,-0.022056242,-0.12038395,-0.011948957,-0.0052538174,-0.105198674
1992-07-27,-0.2614184,0.0035046074,0.0010703645,-0.022301964,-0.11455776,-0.011561286,-0.0023432495,-0.11522917
1992-07-28,-0.24103382,0.005115111,0.0012129878,-0.017523354,-0.10527332,-0.0127608515,-0.00042947158,-0.11137494
1992-07-29,-0.22807546,0.006048969,0.001253117,-0.012093729,-0.10162136,-0.013862787,-0.0009245924,-0.10687505
1992-07-30,-0.22461438,0.0062616854,0.0013143962,-0.006820812,-0.09834489,-0.01575969,-0.0012249269,-0.11004021
1992-07-31,-0.23270138,0.007031919,0.0012489257,-0.010980895,-0.09721369,-0.01623071,-0.0002861526,-0.11627086
1992-08-01,-0.24401236,0.00760899,0.0013529563,-0.016587999,-0.096890755,-0.0151171535,0.0002297687,-0.12460826
1992-08-02,-0.24528529,0.005479165,0.0013034971,-0.018933455,-0.09301767,-0.014402685,0.000985134,-0.12669922
1992-08-03,-0.24937601,0.0031456675,0.0013154635,-0.025273288,-0.09075022,-0.015074599,0.0018270188,-0.12456604
1992-08-04,-0.2483941,0.001613109,0.0012153221,-0.026083048,-0.08590442,-0.016082821,0.0014672376,-0.12461949
1992-08-05,-0.24821691,0.002108875,0.001240705,-0.028292587,-0.08461071,-0.017052623,-0.00035505006,-0.12125549
1992-08-06,-0.25293827,0.001226603,0.0013283021,-0.031486463,-0.08416976,-0.017739598,-0.0006007889,-0.121496595
1992-08-07,-0.25202164,-0.00025162022,0.0014223505,-0.035624247,-0.08336323,-0.019135976,-4.592886e-05,-0.11502295
1992-08-08,-0.24741793,-0.0012702437,0.0014581649,-0.03124395,-0.085875526,-0.01906616,0.0014336826,-0.112853825
1992-08-09,-0.25029963,-0.0019553755,0.0016279984,-0.028591504,-0.087510176,-0.020587567,0.0019043897,-0.11518741
1992-08-10,-0.25306097,-0.0020980001,0.0017494299,-0.029569643,-0.08878852,-0.019638019,0.003022649,-0.11773891
1992-08-11,-0.2629785,-0.0036367425,0.0018210916,-0.036421597,-0.09380613,-0.020109117,0.0035844797,-0.11441049
1992-08-12,-0.2716985,-0.005483844,0.0018099109,-0.043621242,-0.09431871,-0.02056276,0.0036503815,-0.113172196
1992-08-13,-0.27232468,-0.005906916,0.0017754785,-0.049057998,-0.090599716,-0.021262726,0.0046659666,-0.11193885
1992-08-14,-0.26176673,-0.0062843063,0.0017316651,-0.050162327,-0.084578566,-0.022133414,0.0047139404,-0.10505371
1992-08-15,-0.26228002,-0.007070467,0.0015850135,-0.05200501,-0.084258586,-0.022281447,0.0037208202,-0.101970285
1992-08-16,-0.26500615,-0.008238112,0.0014019998,-0.051304076,-0.082711376,-0.022884108,0.00244069,-0.10371121
1992-08-17,-0.2638986,-0.0074726916,0.0013236494,-0.049079604,-0.08592094,-0.022301529,0.0019823117,-0.10242982
1992-08-18,-0.26612675,-0.00736821,0.0012269069,-0.048201382,-0.08508923,-0.021329816,0.002416975,-0.107782036
1992-08-19,-0.26112282,-0.0072559356,0.0011248178,-0.04794825,-0.08278733,-0.021249063,0.002229194,-0.10523624
1992-08-20,-0.2490576,-0.006422,0.0011026618,-0.040766384,-0.082887016,-0.02159099,0.0022183976,-0.10071227
1992-08-21,-0.24363016,-0.005907125,0.001114911,-0.04090657,-0.08362984,-0.022713674,0.0027030841,-0.09429091
1992-08-22,-0.24674925,-0.0065930816,0.0010568858,-0.037998296,-0.088137195,-0.022434913,0.001996374,-0.0946391
1992-08-23,-0.24385631,-0.006399645,0.0010294602,-0.03266777,-0.0924564,-0.021914573,0.0012705723,-0.092717834
1992-08-24,-0.24219945,-0.0056793806,0.0009886003,-0.022566775,-0.09807431,-0.02148383,0.00094353285,-0.09632727
1992-08-25,-0.22731991,-0.005377582,0.00097327586,-0.015677255,-0.09612909,-0.020634262,0.0011715777,-0.091646574
1992-08-26,-0.20720369,-0.005822662,0.0010108276,-0.008922743,-0.09474979,-0.019862762,0.0019531064,-0.08080964
1992-08-27,-0.19209333,-0.0044574095,0.0010710801,-0.004485216,-0.095509596,-0.019569255,0.0013954218,-0.07053835
1992-08-28,-0.18874757,-0.002744849,0.0011104824,-0.0036656049,-0.09162755,-0.018558355,0.0005188575,-0.07378058
1992-08-29,-0.18597554,-0.0014760832,0.001111835,-0.007734552,-0.08448194,-0.017226428,0.0008111894,-0.076979585
1992-08-30,-0.19372804,-0.0011201238,0.0010825159,-0.0044374424,-0.090250015,-0.016537331,0.00015598159,-0.08262158
1992-08-31,-0.21600832,-0.00046646586,0.0010561215,-0.0019047317,-0.10021191,-0.01621217,-1.7563973e-05,-0.098251544
1992-09-01,-0.23107205,-0.00024612044,0.0010564281,-0.007968674,-0.09939092,-0.016822573,0.0013337493,-0.10903391
1992-09-02,-0.23827487,-0.00073413085,0.0010134251,-0.009865811,-0.09555224,-0.017526362,0.0025925012,-0.1182023
1992-09-03,-0.23102629,-0.0016732016,0.00095787283,-0.009431237,-0.08935958,-0.018135628,0.0050755604,-0.11846007
1992-09-04,-0.2265082,-0.0024241381,0.00092025805,-0.009758811,-0.082528345,-0.01793632,0.004858483,-0.11963934
1992-09-05,-0.22402112,-0.0036958451,0.00091562653,-0.0114028985,-0.07309908,-0.018922688,0.0040200856,-0.12183629
1992-09-06,-0.2278871,-0.005340455,0.00093610806,-0.018471958,-0.06574025,-0.020923905,0.006014224,-0.12436079
1992-09-07,-0.23482683,-0.006267912,0.0010779519,-0.027353238,-0.0577951,-0.023187678,0.008465691,-0.12976654
1992-09-08,-0.22190556,-0.006727317,0.0012351441,-0.031044265,-0.044171598,-0.024918491,0.010843691,-0.12712274
1992-09-09,-0.20752302,-0.008037392,0.0013531056,-0.033192977,-0.036119524,-0.026412139,0.01243848,-0.11755263
1992-09-10,-0.19937603,-0.009832365,0.0013435778,-0.03356807,-0.03750506,-0.02662951,0.013073023,-0.10625757
1992-09-11,-0.19512296,-0.011644919,0.0013345396,-0.035451904,-0.0381432,-0.026046332,0.012175793,-0.09734696
1992-09-12,-0.1972356,-0.0135442335,0.0012456262,-0.041731007,-0.035565443,-0.026816443,0.011003225,-0.09182728
1992-09-13,-0.20676424,-0.013817215,0.001116856,-0.04802849,-0.036778823,-0.028763963,0.010483915,-0.09097653
1992-09-14,-0.20564574,-0.014432309,0.0009931334,-0.050771113,-0.034349266,-0.029189538,0.00982822,-0.087724924
1992-09-15,-0.19416966,-0.01392055,0.0009572978,-0.050810616,-0.032094356,-0.029367974,0.010838698,-0.079772234
1992-09-16,-0.18346302,-0.013486001,0.0009168201,-0.04917727,-0.029108124,-0.030148134,0.011746119,-0.07420642
1992-09-17,-0.17950831,-0.01230743,0.0008789949,-0.04625678,-0.032801803,-0.030923696,0.010804197,-0.06890183
1992-09-18,-0.18198122,-0.010765103,0.00086925854,-0.045517743,-0.037231576,-0.030532522,0.009392086,-0.068195656
1992-09-19,-0.19404535,-0.009495303,0.0008670258,-0.04240878,-0.043030605,-0.029417368,0.007720767,-0.07828104
1992-09-20,-0.20711279,-0.009222064,0.00088951044,-0.04646717,-0.049471553,-0.028577942,0.006103067,-0.080366634
1992-09-21,-0.2169743,-0.009054609,0.0009301935,-0.044073757,-0.0582307,-0.0270991,0.0040663322,-0.083512664
1992-09-22,-0.21884175,-0.009271986,0.000968293,-0.03904413,-0.06164739,-0.025794072,0.0032143828,-0.0872669
1992-09-23,-0.22272447,-0.009233758,0.0009938063,-0.035431933,-0.06424393,-0.025375703,0.0035143325,-0.09294727
1992-09-24,-0.22418684,-0.008406633,0.0009775118,-0.03469477,-0.065376125,-0.023658717,0.0039978023,-0.097025916
1992-09-25,-0.22797386,-0.0074865036,0.0009555218,-0.03622716,-0.065173514,-0.02062439,0.0039478657,-0.10336569
1992-09-26,-0.2229125,-0.0077483277,0.0009152782,-0.035524316,-0.060399245,-0.019608315,0.0040028454,-0.10455042
1992-09-27,-0.20872006,-0.008073399,0.0008682534,-0.03697034,-0.05129007,-0.019828305,0.0052243015,-0.0986505
1992-09-28,-0.20113872,-0.007787404,0.0008299579,-0.045819342,-0.04675948,-0.01955658,0.006972692,-0.089018576
1992-09-29,-0.2007173,-0.0069481037,0.0007981121,-0.05044455,-0.04581344,-0.019083183,0.00692505,-0.08615121
1992-09-30,-0.21528529,-0.006644221,0.00076940755,-0.05350393,-0.05922311,-0.01963086,0.007414255,-0.08446682
1992-10-01,-0.2400333,-0.0068823975,0.0007530631,-0.05782059,-0.075217344,-0.019832637,0.008833201,-0.089866616
1992-10-02,-0.25572214,-0.00780009,0.00073023495,-0.062331825,-0.08176968,-0.020596173,0.008351561,-0.09230616
1992-10-03,-0.25810108,-0.008565532,0.0007006797,-0.06439434,-0.08486688,-0.020258194,0.0066133663,-0.087330125
1992-10-04,-0.2583178,-0.010024959,0.0006872531,-0.06530714,-0.090547614,-0.018084655,0.005455997,-0.080496736
1992-10-05,-0.2529917,-0.010204532,0.00068112847,-0.061113376,-0.09698386,-0.016969351,0.0052997204,-0.073701404
1992-10-06,-0.2469192,-0.009967776,0.0006999939,-0.056941964,-0.0973916,-0.015700083,0.0062702717,-0.07388801
1992-10-07,-0.24924657,-0.009312916,0.00070624246,-0.05394247,-0.098464385,-0.015261343,0.0066488488,-0.07962052
1992-10-08,-0.2564301,-0.008855521,0.0007916129,-0.053717975,-0.102586895,-0.015276763,0.008009651,-0.08479423
1992-10-09,-0.26992694,-0.009101526,0.0009406286,-0.053911168,-0.11324564,-0.014759887,0.0075752046,-0.08742458
1992-10-10,-0.27870598,-0.0095047895,0.0010379894,-0.054297008,-0.11928197,-0.014121784,0.0077905143,-0.090329036
1992-10-11,-0.30616045,-0.010580543,0.0011299999,-0.057624094,-0.13128267,-0.014775848,0.0062030707,-0.099230394
1992-10-12,-0.32043514,-0.010371799,0.0011738569,-0.055887315,-0.138107,-0.01560726,0.004732803,-0.10636837
1992-10-13,-0.33207214,-0.01031381,0.0011937997,-0.05398553,-0.1407383,-0.01625943,0.0036809028,-0.11564971
1992-10-14,-0.34145418,-0.009863757,0.001220616,-0.04897819,-0.14378032,-0.017157366,0.0037730474,-0.12666832
1992-10-15,-0.3434609,-0.009325703,0.0012508355,-0.045523833,-0.1442425,-0.015440073,0.004430627,-0.13461028
1992-10-16,-0.3372288,-0.008958922,0.0013031447,-0.043319527,-0.14268078,-0.01287814,0.005150452,-0.13584511
1992-10-17,-0.32363608,-0.010095863,0.0013397479,-0.038724348,-0.13955154,-0.012130238,0.005810014,-0.1302839
1992-10-18,-0.313949,-0.010857463,0.0013722382,-0.038497552,-0.13446085,-0.012734686,0.005586426,-0.12435702
1992-10-19,-0.29737088,-0.01079338,0.0013367591,-0.037883326,-0.13002606,-0.012507943,0.006559428,-0.11405623
1992-10-20,-0.27979493,-0.010776957,0.0014192665,-0.037329312,-0.120857485,-0.012897888,0.0073807044,-0.10673328
1992-10-21,-0.26525214,-0.01104023,0.0014189567,-0.040014036,-0.10625133,-0.014297754,0.008398456,-0.10346617
1992-10-22,-0.2630535,-0.011159521,0.0013663938,-0.044421144,-0.09892978,-0.014610539,0.007487479,-0.102786355
1992-10-23,-0.2731125,-0.011327948,0.0013171281,-0.051550206,-0.091343306,-0.014040181,0.006011616,-0.11217967
1992-10-24,-0.26697996,-0.011141818,0.001247992,-0.057129476,-0.07310573,-0.013717986,0.005975239,-0.119108185
1992-10-25,-0.25234267,-0.011217339,0.0011483502,-0.06300027,-0.059666026,-0.0143937515,0.0057012127,-0.11091486
1992-10-26,-0.24439292,-0.011456908,0.0010447376,-0.062669165,-0.0535617,-0.014240448,0.006071511,-0.10958093
1992-10-27,-0.24376026,-0.011597756,0.0009235719,-0.05869074,-0.05184544,-0.0143426955,0.005607571,-0.11381475
1992-10-28,-0.23993237,-0.011458963,0.0007097121,-0.050130073,-0.054087512,-0.0142854005,0.004421352,-0.11510156
1992-10-29,-0.23384133,-0.01062486,0.0006082735,-0.04386338,-0.059176315,-0.013663948,0.0036280968,-0.1107492
1992-10-30,-0.24061465,-0.009769488,0.00047392887,-0.04171262,-0.06465792,-0.013008592,0.0022917434,-0.11423169
1992-10-31,-0.25149322,-0.009731411,0.00032682097,-0.04276848,-0.06237623,-0.013791708,0.0017964204,-0.12494861
1992-11-01,-0.2714376,-0.009403371,0.00020360212,-0.05065287,-0.05716181,-0.014370799,0.0011207102,-0.14117296
1992-11-02,-0.27477723,-0.0081701595,0.00010410727,-0.055050857,-0.04942974,-0.014851047,-0.0002086158,-0.14717099
1992-11-03,-0.26833475,-0.0077155945,1.66471e-05,-0.05564038,-0.04153641,-0.014724291,-0.0016613278,-0.14707343
1992-11-04,-0.25747102,-0.007556325,-2.1345088e-05,-0.054544415,-0.036007416,-0.015080055,-0.003250374,-0.14101113
1992-11-05,-0.25213876,-0.0074912678,-3.8893035e-05,-0.051489558,-0.03228934,-0.015299939,-0.0030057656,-0.14252402
1992-11-06,-0.25355121,-0.0070710736,-1.5785616e-05,-0.04921973,-0.030949822,-0.014826955,-0.0038413636,-0.14762641
1992-11-07,-0.2621767,-0.006504752,3.6762147e-05,-0.051704004,-0.034071654,-0.014289361,-0.003996265,-0.15164736
1992-11-08,-0.26643333,-0.0060416646,7.902075e-05,-0.056677513,-0.03936037,-0.014170295,-0.0039239074,-0.14633863
1992-11-09,-0.2675015,-0.0054746,0.00011247553,-0.061622277,-0.04229203,-0.015221776,-0.0035651997,-0.1394381
1992-11-10,-0.26515734,-0.004858745,0.00014397006,-0.063452765,-0.04222941,-0.0151812965,-0.0037935853,-0.13578552
1992-11-11,-0.28022957,-0.004300345,0.00014705135,-0.059279002,-0.050782584,-0.014383664,-0.004362271,-0.14726877
1992-11-12,-0.28738832,-0.0041996427,6.119493e-05,-0.055515416,-0.05715685,-0.013442111,-0.0058854125,-0.15125006
1992-11-13,-0.29298118,-0.0038160568,6.993362e-05,-0.05276658,-0.06591729,-0.013376715,-0.0060091447,-0.15116535
1992-11-14,-0.28820884,-0.0028286853,0.00026052597,-0.048570145,-0.070395224,-0.012574692,-0.0048199403,-0.14928056
1992-11-15,-0.27313995,-0.0012889084,0.0005539046,-0.046723373,-0.07053317,-0.01313018,-0.004713073,-0.13730516
1992-11-16,-0.26163393,-0.0009706142,0.00044732107,-0.04618252,-0.0653746,-0.012767504,-0.0047973213,-0.13198864
1992-11-17,-0.2651449,-0.0016130534,0.00041910188,-0.044839833,-0.06765045,-0.013255353,-0.005919525,-0.1322858
1992-11-18,-0.26846126,-0.0020045494,0.00029888804,-0.04504613,-0.07428333,-0.013483906,-0.0065572015,-0.127385
1992-11-19,-0.26930827,-0.0020853907,-9.7141165e-05,-0.046465144,-0.07946248,-0.013106253,-0.008042797,-0.12004909
1992-11-20,-0.27134475,-0.0023693156,-0.00020716264,-0.04632257,-0.086669326,-0.012516209,-0.009909473,-0.11335069
1992-11-21,-0.26307344,-0.0029010652,-0.00010656278,-0.048241865,-0.08970791,-0.012454133,-0.010490134,-0.09917179
1992-11-22,-0.2508872,-0.0028637357,-2.106991e-05,-0.047338918,-0.08610525,-0.012746025,-0.01013718,-0.09167503
1992-11-23,-0.2408061,-0.0027132279,-0.0003967453,-0.043894563,-0.08082154,-0.012914967,-0.010091615,-0.089973494
1992-11-24,-0.22449586,-0.002890912,-0.0005871753,-0.043877356,-0.070572466,-0.0127308825,-0.010972842,-0.08286421
1992-11-25,-0.21320257,-0.0027814298,-0.00070584955,-0.04161497,-0.06499391,-0.013121012,-0.0115156025,-0.078469835
1992-11-26,-0.2155523,-0.0020167343,-0.00084327516,-0.0374765,-0.066629305,-0.0135568,-0.011926292,-0.083103366
1992-11-27,-0.21490002,-0.0016019873,-0.0007875517,-0.033741925,-0.06399343,-0.013312201,-0.012307246,-0.08915562
1992-11-28,-0.22067188,-0.0015260058,-0.0012042525,-0.03402174,-0.06257175,-0.013259307,-0.012991083,-0.095097736
1992-11-29,-0.22660825,-0.0016279779,-0.0012958989,-0.035448518,-0.06174432,-0.013905211,-0.012504289,-0.10008201
1992-11-30,-0.24092083,-0.0012467897,-0.0013723638,-0.03585153,-0.064411104,-0.014563696,-0.011935431,-0.11153992
1992-12-01,-0.2749613,-0.0011769213,-0.0015050449,-0.038374886,-0.075855605,-0.014512127,-0.011862409,-0.13167432
1992-12-02,-0.2853787,-0.000974866,-0.0013417694,-0.037971124,-0.078061804,-0.014653344,-0.0135939345,-0.13878183
1992-12-03,-0.2800173,-0.0008411899,-0.0011771201,-0.0365402,-0.07301425,-0.014982485,-0.0133171175,-0.14014491
1992-12-04,-0.27641585,-0.0009401874,-0.001396451,-0.037213832,-0.06569622,-0.015388823,-0.012506282,-0.14327405
1992-12-05,-0.26165858,-0.0014267181,-0.0015043818,-0.037611574,-0.0556147,-0.016110836,-0.011862695,-0.1375277
1992-12-06,-0.25653586,-0.0011434357,-0.0014820271,-0.042754695,-0.048644148,-0.016742496,-0.010948839,-0.13482025
1992-12-07,-0.25583616,-0.0013859783,-0.0014592571,-0.048110377,-0.037638072,-0.01612767,-0.011899693,-0.13921513
1992-12-08,-0.25356907,-0.0007069159,-0.0013981216,-0.052562874,-0.032889985,-0.0153862005,-0.012632031,-0.13799302
1992-12-09,-0.24663252,-0.00015706386,-0.0014050932,-0.05788825,-0.033118617,-0.0149704935,-0.01214723,-0.12694572
1992-12-10,-0.23902062,9.7525284e-05,-0.0016413436,-0.058883015,-0.03069881,-0.015038143,-0.010054282,-0.122802585
1992-12-11,-0.24204898,0.00022767416,-0.0015653915,-0.056732107,-0.031946115,-0.014967022,-0.007949967,-0.12911597
1992-12-12,-0.25394818,-0.0004925503,-0.0015266591,-0.056330398,-0.034608025,-0.0148052145,-0.007716308,-0.13846901
1992-12-13,-0.25621018,-0.000550519,-0.0015825198,-0.054554183,-0.03297878,-0.0147988135,-0.008869593,-0.14287572
1992-12-14,-0.25060526,-0.000564028,-0.0015997894,-0.052335285,-0.030303104,-0.014684767,-0.008475795,-0.14264247
1992-12-15,-0.24323907,-0.0005674082,-0.0015540054,-0.055287044,-0.023387503,-0.015580058,-0.007251561,-0.13961153
1992-12-16,-0.23682868,-0.0007465885,-0.0015749757,-0.05443555,-0.022183668,-0.015100768,-0.0074463966,-0.1353407
1992-12-17,-0.23698367,-0.0007422832,-0.0016578777,-0.054286458,-0.025651535,-0.01499659,-0.0072617666,-0.13238719
1992-12-18,-0.24846372,-0.00079504104,-0.0017183531,-0.05353502,-0.034405638,-0.015045943,-0.0075877295,-0.13537595
1992-12-19,-0.25775492,-0.00064329157,-0.0016591051,-0.053283717,-0.03383672,-0.015542624,-0.008294306,-0.14449517
1992-12-20,-0.24914305,-0.0008398542,-0.0015382167,-0.051558018,-0.029621147,-0.01639311,-0.008478304,-0.14071435
